type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2026-07-24 14:41:24.000,26.41572667,-80.16332667,1.70,4.957,-27.757,1.590,322,16,21,,
T,2026-07-24 14:41:25.000,26.41574500,-80.16333333,1.80,5.457,-27.757,1.613,356,16,21,,
T,2026-07-24 14:41:26.000,26.41575500,-80.16333000,1.80,5.657,-27.757,1.600,7,16,21,,
T,2026-07-24 14:41:27.000,26.41576667,-80.16332333,1.70,5.857,-27.757,1.453,7,16,21,,
T,2026-07-24 14:41:28.000,26.41578000,-80.16331833,1.70,5.857,-27.757,1.289,7,16,21,,
T,2026-07-24 14:41:29.000,26.41579000,-80.16331333,1.70,5.957,-27.757,1.034,7,16,21,,
T,2026-07-24 14:41:30.000,26.41580000,-80.16331000,1.80,6.057,-27.757,0.000,,16,21,,
T,2026-07-24 14:41:31.000,26.41580667,-80.16330833,2.00,6.457,-27.757,0.000,,16,21,,
T,2026-07-24 14:41:32.000,26.41581500,-80.16330333,1.90,6.257,-27.757,1.331,7,16,21,,
T,2026-07-24 14:41:33.000,26.41581667,-80.16330667,1.90,6.657,-27.757,0.000,,16,21,,
T,2026-07-24 14:41:34.000,26.41581667,-80.16330500,1.90,6.857,-27.757,0.000,,16,21,,
T,2026-07-24 14:41:35.000,26.41581667,-80.16330500,2.00,6.957,-27.757,0.000,,16,21,,
T,2026-07-24 14:41:36.000,26.41581667,-80.16330500,2.00,6.957,-27.757,0.000,,16,21,,
T,2026-07-24 14:41:37.000,26.41581667,-80.16330500,2.00,6.957,-27.757,0.000,,16,21,,
T,2026-07-24 14:41:38.000,26.41584000,-80.16329000,1.80,7.657,-27.757,1.819,30,16,21,,
T,2026-07-24 14:41:39.000,26.41585167,-80.16329167,1.80,8.257,-27.757,1.097,30,16,21,,
T,2026-07-24 14:41:40.000,26.41586167,-80.16330833,1.80,9.357,-27.757,1.287,30,16,21,,
T,2026-07-24 14:41:41.000,26.41587000,-80.16332333,1.80,9.857,-27.757,1.289,30,15,21,,
T,2026-07-24 14:41:42.000,26.41587500,-80.16333833,1.80,10.157,-27.757,1.295,30,16,21,,
T,2026-07-24 14:41:43.000,26.41587500,-80.16335500,1.80,10.157,-27.757,1.186,30,15,21,,
T,2026-07-24 14:41:44.000,26.41587333,-80.16336833,2.00,10.056,-27.756,0.000,,16,21,,
T,2026-07-24 14:41:45.000,26.41587667,-80.16337833,2.20,10.056,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:46.000,26.41588000,-80.16338333,2.30,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:47.000,26.41588000,-80.16338333,2.40,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:48.000,26.41588000,-80.16338333,2.40,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:49.000,26.41588000,-80.16338333,2.50,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:50.000,26.41588000,-80.16338333,2.50,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:51.000,26.41588000,-80.16338333,2.60,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:52.000,26.41588000,-80.16338333,1.20,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:53.000,26.41588000,-80.16338333,1.10,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:54.000,26.41588000,-80.16338333,1.10,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:55.000,26.41588000,-80.16338333,1.10,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:56.000,26.41588000,-80.16338333,1.40,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:57.000,26.41588000,-80.16338333,1.60,10.156,-27.756,0.000,,16,20,,
T,2026-07-24 14:41:58.000,26.41588000,-80.16338333,1.70,10.156,-27.756,0.000,,16,20,,
