type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2026-07-24 15:26:54.000,26.42109000,-80.15942833,1.60,5.876,-27.776,7.461,141,17,19,,
T,2026-07-24 15:26:55.000,26.42103833,-80.15938833,1.60,5.276,-27.776,7.446,140,17,19,,
T,2026-07-24 15:26:56.000,26.42098833,-80.15933500,1.70,5.076,-27.776,7.967,136,17,19,,
T,2026-07-24 15:26:57.000,26.42094667,-80.15928000,1.80,5.076,-27.776,7.131,135,17,19,,
T,2026-07-24 15:26:58.000,26.42090333,-80.15922833,1.80,5.076,-27.776,7.283,137,17,19,,
T,2026-07-24 15:26:59.000,26.42085333,-80.15917333,1.90,5.077,-27.777,7.546,134,17,19,,
T,2026-07-24 15:27:00.000,26.42080000,-80.15910833,2.00,5.177,-27.777,8.044,139,17,19,,
T,2026-07-24 15:27:01.000,26.42074333,-80.15905333,2.00,5.377,-27.777,7.638,146,17,19,,
T,2026-07-24 15:27:02.000,26.42069167,-80.15900333,2.00,4.777,-27.777,7.456,145,17,19,,
T,2026-07-24 15:27:03.000,26.42063667,-80.15895833,2.50,3.877,-27.777,7.300,142,17,19,,
T,2026-07-24 15:27:04.000,26.42058167,-80.15891500,2.10,3.877,-27.777,7.289,145,17,19,,
T,2026-07-24 15:27:05.000,26.42052667,-80.15887000,1.90,4.278,-27.778,7.708,148,17,19,,
T,2026-07-24 15:27:06.000,26.42047333,-80.15882333,1.80,3.978,-27.778,7.183,142,17,19,,
T,2026-07-24 15:27:07.000,26.42042000,-80.15878167,1.80,3.878,-27.778,7.444,142,17,19,,
T,2026-07-24 15:27:08.000,26.42036500,-80.15874333,1.80,3.478,-27.778,7.109,149,17,19,,
T,2026-07-24 15:27:09.000,26.42031000,-80.15870833,1.80,3.178,-27.778,6.930,151,17,19,,
T,2026-07-24 15:27:10.000,26.42026500,-80.15867667,1.80,3.178,-27.778,5.606,149,16,19,,
T,2026-07-24 15:27:11.000,26.42022000,-80.15865000,1.80,3.378,-27.778,4.997,149,16,19,,
T,2026-07-24 15:27:12.000,26.42018000,-80.15862500,1.80,3.378,-27.778,4.596,153,17,19,,
T,2026-07-24 15:27:13.000,26.42014500,-80.15862167,1.90,3.578,-27.778,4.221,162,17,19,,
T,2026-07-24 15:27:14.000,26.42011500,-80.15862500,2.00,3.678,-27.778,4.392,183,16,19,,
T,2026-07-24 15:27:15.000,26.42008500,-80.15865667,2.00,4.278,-27.778,5.025,222,16,19,,
T,2026-07-24 15:27:16.000,26.42004667,-80.15869500,1.90,4.978,-27.778,5.719,227,17,19,,
T,2026-07-24 15:27:17.000,26.41999833,-80.15874167,1.90,5.578,-27.778,5.514,224,17,19,,
T,2026-07-24 15:27:18.000,26.41994167,-80.15879000,2.00,6.278,-27.778,6.578,223,17,19,,
T,2026-07-24 15:27:19.000,26.41988500,-80.15884667,1.90,6.977,-27.777,7.510,224,17,19,,
T,2026-07-24 15:27:20.000,26.41983333,-80.15890833,1.90,7.477,-27.777,7.679,226,17,19,,
T,2026-07-24 15:27:21.000,26.41977833,-80.15897000,1.90,7.677,-27.777,7.669,226,17,19,,
T,2026-07-24 15:27:22.000,26.41973333,-80.15903500,1.90,7.376,-27.776,7.585,227,17,19,,
T,2026-07-24 15:27:23.000,26.41969333,-80.15909333,1.90,6.976,-27.776,6.291,228,17,19,,
T,2026-07-24 15:27:24.000,26.41966167,-80.15913500,1.90,6.076,-27.776,4.977,232,17,19,,
T,2026-07-24 15:27:25.000,26.41963667,-80.15917167,2.00,5.476,-27.776,4.433,239,16,19,,
T,2026-07-24 15:27:26.000,26.41962833,-80.15921667,2.00,4.676,-27.776,3.716,254,16,19,,
T,2026-07-24 15:27:27.000,26.41963833,-80.15925000,1.80,3.876,-27.776,3.890,281,17,19,,
T,2026-07-24 15:27:28.000,26.41966333,-80.15928667,1.90,3.975,-27.775,4.146,304,17,19,,
T,2026-07-24 15:27:29.000,26.41969000,-80.15932333,1.90,4.175,-27.775,4.654,314,16,19,,
T,2026-07-24 15:27:30.000,26.41971833,-80.15936000,1.90,4.575,-27.775,3.910,307,17,19,,
T,2026-07-24 15:27:31.000,26.41975500,-80.15940167,1.90,4.875,-27.775,5.513,314,17,19,,
T,2026-07-24 15:27:32.000,26.41979667,-80.15944167,1.90,4.975,-27.775,5.842,313,17,19,,
T,2026-07-24 15:27:33.000,26.41983167,-80.15948667,2.00,4.375,-27.775,6.002,310,17,19,,
T,2026-07-24 15:27:34.000,26.41987167,-80.15953000,2.10,3.575,-27.775,6.587,314,17,19,,
T,2026-07-24 15:27:35.000,26.41991167,-80.15958167,2.00,2.674,-27.774,6.782,312,16,19,,
T,2026-07-24 15:27:36.000,26.41994667,-80.15963333,2.10,2.774,-27.774,6.677,309,16,19,,
T,2026-07-24 15:27:37.000,26.41998500,-80.15968500,2.10,2.774,-27.774,6.804,309,16,19,,
T,2026-07-24 15:27:38.000,26.42002000,-80.15973000,2.10,2.874,-27.774,6.669,308,17,19,,
T,2026-07-24 15:27:39.000,26.42006000,-80.15978000,2.10,2.474,-27.774,6.864,306,17,19,,
T,2026-07-24 15:27:40.000,26.42010167,-80.15983667,2.10,2.273,-27.773,7.397,305,17,19,,
T,2026-07-24 15:27:41.000,26.42014333,-80.15989833,2.00,1.773,-27.773,7.401,305,17,19,,
T,2026-07-24 15:27:42.000,26.42017333,-80.15995667,2.10,2.173,-27.773,7.046,305,17,19,,
T,2026-07-24 15:27:43.000,26.42021000,-80.16002667,2.10,2.373,-27.773,7.387,303,16,19,,
T,2026-07-24 15:27:44.000,26.42024167,-80.16009500,2.10,1.972,-27.772,7.232,303,16,19,,
T,2026-07-24 15:27:45.000,26.42027667,-80.16016000,2.10,3.072,-27.772,7.358,302,16,19,,
T,2026-07-24 15:27:46.000,26.42031333,-80.16022667,2.10,3.872,-27.772,7.464,299,16,19,,
T,2026-07-24 15:27:47.000,26.42035333,-80.16030000,2.00,4.172,-27.772,7.474,299,16,19,,
T,2026-07-24 15:27:48.000,26.42038833,-80.16037000,2.10,3.771,-27.771,7.275,299,16,19,,
T,2026-07-24 15:27:49.000,26.42042167,-80.16043500,2.10,3.771,-27.771,7.359,298,17,19,,
T,2026-07-24 15:27:50.000,26.42045833,-80.16050500,2.10,3.371,-27.771,7.621,299,17,19,,
T,2026-07-24 15:27:51.000,26.42048833,-80.16056667,2.00,3.971,-27.771,7.313,297,17,19,,
T,2026-07-24 15:27:52.000,26.42051500,-80.16062833,2.00,4.070,-27.770,7.280,297,17,19,,
T,2026-07-24 15:27:53.000,26.42054000,-80.16069667,1.90,2.970,-27.770,7.410,294,17,19,,
T,2026-07-24 15:27:54.000,26.42056000,-80.16076500,2.00,2.270,-27.770,7.311,292,17,19,,
T,2026-07-24 15:27:55.000,26.42058333,-80.16083333,1.90,2.070,-27.770,7.084,291,17,19,,
T,2026-07-24 15:27:56.000,26.42060667,-80.16090333,1.90,2.369,-27.769,7.275,289,17,19,,
T,2026-07-24 15:27:57.000,26.42062167,-80.16097167,2.00,2.469,-27.769,7.091,286,17,19,,
T,2026-07-24 15:27:58.000,26.42063500,-80.16104167,2.00,2.669,-27.769,7.221,284,17,19,,
T,2026-07-24 15:27:59.000,26.42065000,-80.16111500,2.00,3.668,-27.768,6.921,281,17,19,,
T,2026-07-24 15:28:00.000,26.42066333,-80.16119000,1.90,4.268,-27.768,7.112,284,17,19,,
T,2026-07-24 15:28:01.000,26.42068500,-80.16125667,2.00,5.068,-27.768,7.086,286,17,19,,
T,2026-07-24 15:28:02.000,26.42071000,-80.16132667,2.00,5.568,-27.768,7.202,289,17,19,,
T,2026-07-24 15:28:03.000,26.42073833,-80.16139333,1.90,5.967,-27.767,7.168,287,17,19,,
T,2026-07-24 15:28:04.000,26.42075833,-80.16146333,1.90,5.667,-27.767,6.642,286,17,19,,
T,2026-07-24 15:28:05.000,26.42077833,-80.16153500,2.00,4.467,-27.767,6.950,285,17,19,,
T,2026-07-24 15:28:06.000,26.42079000,-80.16160500,1.90,4.266,-27.766,7.278,282,17,19,,
T,2026-07-24 15:28:07.000,26.42080667,-80.16167500,1.90,3.266,-27.766,7.427,281,17,19,,
T,2026-07-24 15:28:08.000,26.42082167,-80.16174833,1.90,2.866,-27.766,7.629,280,17,19,,
T,2026-07-24 15:28:09.000,26.42083833,-80.16182500,1.90,2.466,-27.766,7.960,279,17,19,,
T,2026-07-24 15:28:10.000,26.42085167,-80.16190333,1.90,2.465,-27.765,7.455,278,17,19,,
T,2026-07-24 15:28:11.000,26.42086333,-80.16197833,1.90,2.165,-27.765,7.749,277,17,19,,
T,2026-07-24 15:28:12.000,26.42086833,-80.16205500,1.90,1.865,-27.765,7.505,274,17,19,,
T,2026-07-24 15:28:13.000,26.42087000,-80.16213333,2.00,2.264,-27.764,7.531,274,17,19,,
T,2026-07-24 15:28:14.000,26.42087000,-80.16220833,2.00,2.064,-27.764,7.363,275,17,19,,
T,2026-07-24 15:28:15.000,26.42087333,-80.16228500,2.10,2.164,-27.764,7.135,276,17,19,,
T,2026-07-24 15:28:16.000,26.42087500,-80.16236000,2.00,2.463,-27.763,7.757,272,17,19,,
T,2026-07-24 15:28:17.000,26.42087500,-80.16244000,1.90,2.563,-27.763,7.580,270,17,19,,
T,2026-07-24 15:28:18.000,26.42086833,-80.16251833,2.00,2.963,-27.763,7.610,271,17,19,,
T,2026-07-24 15:28:19.000,26.42086000,-80.16259500,2.00,2.662,-27.762,7.582,266,17,19,,
T,2026-07-24 15:28:20.000,26.42085333,-80.16267000,2.00,2.162,-27.762,7.595,262,16,19,,
T,2026-07-24 15:28:21.000,26.42084667,-80.16275000,2.00,2.062,-27.762,7.241,259,17,19,,
T,2026-07-24 15:28:22.000,26.42084000,-80.16282833,2.00,2.161,-27.761,7.785,266,17,19,,
T,2026-07-24 15:28:23.000,26.42083500,-80.16291000,2.00,2.861,-27.761,7.621,264,17,19,,
T,2026-07-24 15:28:24.000,26.42083667,-80.16298667,2.00,3.161,-27.761,7.531,266,17,19,,
T,2026-07-24 15:28:25.000,26.42082833,-80.16305833,2.00,3.761,-27.761,7.532,265,17,19,,
T,2026-07-24 15:28:26.000,26.42081833,-80.16312500,2.00,3.360,-27.760,6.611,264,16,19,,
T,2026-07-24 15:28:27.000,26.42081333,-80.16318333,2.10,2.860,-27.760,6.713,261,17,19,,
T,2026-07-24 15:28:28.000,26.42080833,-80.16323000,2.00,2.860,-27.760,5.504,261,17,19,,
T,2026-07-24 15:28:29.000,26.42080500,-80.16326667,2.00,2.260,-27.760,3.815,263,17,19,,
T,2026-07-24 15:28:30.000,26.42080000,-80.16329000,2.00,1.560,-27.760,3.041,255,17,19,,
T,2026-07-24 15:28:31.000,26.42080000,-80.16331333,1.90,1.359,-27.759,2.709,260,17,19,,
T,2026-07-24 15:28:32.000,26.42079667,-80.16334000,1.90,1.759,-27.759,2.312,256,16,19,,
T,2026-07-24 15:28:33.000,26.42079000,-80.16336167,1.90,2.259,-27.759,1.812,257,16,19,,
T,2026-07-24 15:28:34.000,26.42078500,-80.16337333,1.90,2.359,-27.759,1.251,257,16,19,,
T,2026-07-24 15:28:35.000,26.42078167,-80.16337667,1.90,2.559,-27.759,0.000,,16,19,,
T,2026-07-24 15:28:36.000,26.42078167,-80.16337667,1.90,2.559,-27.759,0.000,,16,19,,
T,2026-07-24 15:28:37.000,26.42078167,-80.16337667,2.00,2.659,-27.759,0.000,,17,19,,
T,2026-07-24 15:28:38.000,26.42078167,-80.16337667,2.00,2.659,-27.759,0.000,,16,19,,
T,2026-07-24 15:28:39.000,26.42078167,-80.16337667,2.00,2.659,-27.759,0.000,,16,19,,
T,2026-07-24 15:28:40.000,26.42078167,-80.16337667,1.20,2.659,-27.759,0.000,,17,19,,
T,2026-07-24 15:28:41.000,26.42078167,-80.16337667,1.00,2.659,-27.759,0.000,,16,19,,
T,2026-07-24 15:28:42.000,26.42078000,-80.16338667,1.10,2.459,-27.759,3.225,250,16,19,,
T,2026-07-24 15:28:43.000,26.42076667,-80.16342667,1.30,2.459,-27.759,4.315,250,17,19,,
T,2026-07-24 15:28:44.000,26.42075333,-80.16347667,1.50,2.659,-27.759,5.048,253,17,19,,
T,2026-07-24 15:28:45.000,26.42073833,-80.16353167,1.60,2.759,-27.759,5.486,251,17,19,,
T,2026-07-24 15:28:46.000,26.42072500,-80.16359000,1.80,2.858,-27.758,5.650,256,17,19,,
T,2026-07-24 15:28:47.000,26.42071167,-80.16366167,2.00,2.858,-27.758,6.729,256,16,19,,
T,2026-07-24 15:28:48.000,26.42069000,-80.16374000,2.00,2.758,-27.758,6.861,253,15,19,,
T,2026-07-24 15:28:49.000,26.42067500,-80.16381000,2.00,3.257,-27.757,5.820,255,16,19,,
T,2026-07-24 15:28:50.000,26.42065500,-80.16388167,1.90,3.857,-27.757,6.579,254,16,19,,
T,2026-07-24 15:28:51.000,26.42063500,-80.16395167,1.80,3.857,-27.757,7.546,251,16,19,,
T,2026-07-24 15:28:52.000,26.42061667,-80.16402167,1.70,3.756,-27.756,7.363,251,16,19,,
T,2026-07-24 15:28:53.000,26.42059500,-80.16409333,1.70,3.956,-27.756,7.724,250,16,19,,
T,2026-07-24 15:28:54.000,26.42057333,-80.16416667,1.70,3.656,-27.756,8.017,247,17,19,,
T,2026-07-24 15:28:55.000,26.42055333,-80.16424000,1.70,3.256,-27.756,7.730,250,17,19,,
T,2026-07-24 15:28:56.000,26.42053333,-80.16431333,1.70,2.855,-27.755,7.585,250,17,19,,
T,2026-07-24 15:28:57.000,26.42050833,-80.16439167,1.60,3.055,-27.755,7.552,252,17,19,,
T,2026-07-24 15:28:58.000,26.42048667,-80.16445500,1.90,2.455,-27.755,6.990,252,17,19,,
T,2026-07-24 15:28:59.000,26.42046833,-80.16451333,2.10,1.354,-27.754,6.844,253,17,19,,
T,2026-07-24 15:29:00.000,26.42044500,-80.16457667,1.90,1.354,-27.754,6.539,250,17,19,,
T,2026-07-24 15:29:01.000,26.42042833,-80.16463500,1.80,0.954,-27.754,5.869,251,17,19,,
T,2026-07-24 15:29:02.000,26.42041500,-80.16468167,1.70,0.654,-27.754,4.585,249,17,19,,
T,2026-07-24 15:29:03.000,26.42040500,-80.16470667,1.70,0.453,-27.753,2.526,243,17,19,,
T,2026-07-24 15:29:04.000,26.42040833,-80.16471500,1.80,0.153,-27.753,1.104,243,16,19,,
T,2026-07-24 15:29:05.000,26.42040500,-80.16472167,1.90,0.253,-27.753,0.432,243,16,19,,
T,2026-07-24 15:29:06.000,26.42040667,-80.16473000,1.80,0.153,-27.753,1.494,243,16,19,,
T,2026-07-24 15:29:07.000,26.42040333,-80.16474000,1.90,0.153,-27.753,1.012,243,16,19,,
T,2026-07-24 15:29:08.000,26.42040333,-80.16474833,1.80,0.153,-27.753,0.000,,17,19,,
T,2026-07-24 15:29:09.000,26.42040333,-80.16475667,1.80,0.353,-27.753,0.000,,17,19,,
T,2026-07-24 15:29:10.000,26.42040333,-80.16476500,1.70,0.853,-27.753,0.000,,17,19,,
T,2026-07-24 15:29:11.000,26.42040333,-80.16476500,1.80,0.853,-27.753,0.000,,17,19,,
T,2026-07-24 15:29:12.000,26.42040333,-80.16476500,1.80,0.853,-27.753,0.000,,17,19,,
T,2026-07-24 15:29:13.000,26.42040333,-80.16476500,1.80,0.853,-27.753,0.000,,17,19,,
T,2026-07-24 15:29:14.000,26.42040333,-80.16476500,1.80,0.853,-27.753,0.000,,17,19,,
T,2026-07-24 15:29:15.000,26.42040333,-80.16476500,1.70,0.853,-27.753,0.000,,17,19,,
T,2026-07-24 15:29:16.000,26.42040333,-80.16476500,1.80,0.853,-27.753,0.000,,17,19,,
T,2026-07-24 15:29:17.000,26.42040333,-80.16481000,1.80,1.653,-27.753,2.077,290,17,19,,
T,2026-07-24 15:29:18.000,26.42040833,-80.16483667,1.80,2.353,-27.753,2.344,300,17,19,,
T,2026-07-24 15:29:19.000,26.42042167,-80.16487000,1.80,3.353,-27.753,3.165,310,17,19,,
T,2026-07-24 15:29:20.000,26.42044500,-80.16489333,1.70,4.053,-27.753,3.701,327,17,19,,
T,2026-07-24 15:29:21.000,26.42047500,-80.16491667,1.80,4.553,-27.753,4.124,329,17,19,,
T,2026-07-24 15:29:22.000,26.42051167,-80.16493333,1.90,4.753,-27.753,4.327,339,17,19,,
T,2026-07-24 15:29:23.000,26.42054833,-80.16494667,1.90,5.153,-27.753,4.669,342,17,19,,
T,2026-07-24 15:29:24.000,26.42058833,-80.16496667,1.90,5.353,-27.753,5.058,340,17,19,,
T,2026-07-24 15:29:25.000,26.42063500,-80.16498667,1.90,5.852,-27.752,4.929,342,17,19,,
T,2026-07-24 15:29:26.000,26.42067833,-80.16500167,1.90,5.752,-27.752,4.906,344,17,19,,
T,2026-07-24 15:29:27.000,26.42072500,-80.16501333,1.90,5.252,-27.752,4.797,343,17,19,,
T,2026-07-24 15:29:28.000,26.42077000,-80.16502500,1.90,5.352,-27.752,4.966,335,17,19,,
T,2026-07-24 15:29:29.000,26.42080667,-80.16504667,1.90,5.452,-27.752,4.980,336,17,19,,
T,2026-07-24 15:29:30.000,26.42085000,-80.16506667,1.90,5.952,-27.752,4.758,337,17,19,,
T,2026-07-24 15:29:31.000,26.42088667,-80.16508833,1.90,6.252,-27.752,4.964,335,17,19,,
T,2026-07-24 15:29:32.000,26.42092833,-80.16510333,1.90,6.052,-27.752,4.682,339,17,19,,
T,2026-07-24 15:29:33.000,26.42096667,-80.16512333,1.90,6.152,-27.752,4.910,336,16,19,,
T,2026-07-24 15:29:34.000,26.42100833,-80.16514333,1.90,5.952,-27.752,5.059,338,16,19,,
T,2026-07-24 15:29:35.000,26.42104667,-80.16516667,1.80,5.952,-27.752,4.834,337,17,19,,
T,2026-07-24 15:29:36.000,26.42108333,-80.16518667,1.80,5.952,-27.752,4.687,338,17,19,,
T,2026-07-24 15:29:37.000,26.42112000,-80.16520833,1.80,6.152,-27.752,4.952,337,17,19,,
T,2026-07-24 15:29:38.000,26.42115333,-80.16522333,1.90,6.952,-27.752,4.420,334,17,19,,
T,2026-07-24 15:29:39.000,26.42118667,-80.16524167,1.90,7.352,-27.752,4.131,335,16,19,,
T,2026-07-24 15:29:40.000,26.42122000,-80.16526333,2.00,7.552,-27.752,3.604,328,16,19,,
T,2026-07-24 15:29:41.000,26.42125167,-80.16529333,2.10,7.152,-27.752,3.158,320,16,19,,
T,2026-07-24 15:29:42.000,26.42128833,-80.16532167,2.00,7.051,-27.751,3.667,322,17,19,,
T,2026-07-24 15:29:43.000,26.42133167,-80.16534833,1.90,6.051,-27.751,4.939,334,17,19,,
T,2026-07-24 15:29:44.000,26.42137667,-80.16537500,1.80,5.151,-27.751,4.975,331,17,19,,
T,2026-07-24 15:29:45.000,26.42141833,-80.16540000,1.70,4.751,-27.751,4.978,333,16,19,,
T,2026-07-24 15:29:46.000,26.42146167,-80.16542333,1.70,4.651,-27.751,5.154,331,17,19,,
T,2026-07-24 15:29:47.000,26.42150500,-80.16544667,1.60,4.251,-27.751,5.658,331,17,19,,
T,2026-07-24 15:29:48.000,26.42154500,-80.16547500,1.60,4.151,-27.751,5.535,330,17,19,,
T,2026-07-24 15:29:49.000,26.42158500,-80.16550500,1.70,4.351,-27.751,5.183,327,17,19,,
T,2026-07-24 15:29:50.000,26.42162333,-80.16553167,1.60,4.451,-27.751,4.756,332,17,19,,
T,2026-07-24 15:29:51.000,26.42166000,-80.16555500,1.60,3.851,-27.751,4.745,327,17,19,,
T,2026-07-24 15:29:52.000,26.42169667,-80.16558000,1.60,3.951,-27.751,4.740,330,16,19,,
T,2026-07-24 15:29:53.000,26.42173500,-80.16560667,1.60,3.751,-27.751,4.988,325,17,19,,
T,2026-07-24 15:29:54.000,26.42177167,-80.16563667,1.60,3.550,-27.750,4.857,323,16,19,,
T,2026-07-24 15:29:55.000,26.42181000,-80.16567000,1.60,3.650,-27.750,5.238,326,16,19,,
T,2026-07-24 15:29:56.000,26.42185167,-80.16570333,1.60,3.550,-27.750,5.266,327,17,19,,
T,2026-07-24 15:29:57.000,26.42189333,-80.16573667,1.60,3.550,-27.750,5.583,324,16,19,,
T,2026-07-24 15:29:58.000,26.42193500,-80.16576833,1.80,3.150,-27.750,5.801,321,16,19,,
T,2026-07-24 15:29:59.000,26.42197833,-80.16580333,1.70,2.950,-27.750,5.929,322,17,19,,
T,2026-07-24 15:30:00.000,26.42202667,-80.16583667,1.60,3.150,-27.750,6.053,324,17,19,,
T,2026-07-24 15:30:01.000,26.42207500,-80.16586833,1.60,3.550,-27.750,6.073,328,17,19,,
T,2026-07-24 15:30:02.000,26.42212333,-80.16590167,1.50,3.150,-27.750,6.083,329,17,19,,
T,2026-07-24 15:30:03.000,26.42217000,-80.16593500,1.50,3.049,-27.749,6.120,326,17,19,,
T,2026-07-24 15:30:04.000,26.42221667,-80.16597167,1.50,3.049,-27.749,6.116,324,17,19,,
T,2026-07-24 15:30:05.000,26.42226167,-80.16601167,1.50,3.349,-27.749,6.455,322,17,19,,
T,2026-07-24 15:30:06.000,26.42230667,-80.16605833,1.90,3.849,-27.749,6.771,317,16,19,,
T,2026-07-24 15:30:07.000,26.42235000,-80.16610167,1.90,5.049,-27.749,6.014,315,17,19,,
T,2026-07-24 15:30:08.000,26.42238167,-80.16614500,1.90,6.249,-27.749,6.012,308,17,19,,
T,2026-07-24 15:30:09.000,26.42241667,-80.16619833,2.00,7.048,-27.748,6.142,305,17,19,,
T,2026-07-24 15:30:10.000,26.42244833,-80.16624667,1.90,7.548,-27.748,6.160,300,17,19,,
T,2026-07-24 15:30:11.000,26.42247333,-80.16630000,2.00,7.548,-27.748,5.656,299,17,19,,
T,2026-07-24 15:30:12.000,26.42249667,-80.16635167,1.80,7.448,-27.748,6.527,295,17,19,,
T,2026-07-24 15:30:13.000,26.42251833,-80.16640833,1.80,6.948,-27.748,6.391,292,17,19,,
T,2026-07-24 15:30:14.000,26.42253333,-80.16647667,2.00,6.647,-27.747,6.310,286,17,19,,
T,2026-07-24 15:30:15.000,26.42254500,-80.16654333,2.00,5.847,-27.747,6.292,280,16,19,,
T,2026-07-24 15:30:16.000,26.42255333,-80.16660333,2.00,5.247,-27.747,6.515,275,17,19,,
T,2026-07-24 15:30:17.000,26.42256167,-80.16666833,1.70,4.247,-27.747,6.480,271,17,19,,
T,2026-07-24 15:30:18.000,26.42256167,-80.16673833,1.60,3.946,-27.746,7.019,267,17,19,,
T,2026-07-24 15:30:19.000,26.42256000,-80.16681167,1.60,3.846,-27.746,7.343,267,17,19,,
T,2026-07-24 15:30:20.000,26.42255667,-80.16688500,1.50,3.646,-27.746,6.912,265,17,19,,
T,2026-07-24 15:30:21.000,26.42255667,-80.16695833,1.50,3.645,-27.745,6.884,268,16,19,,
T,2026-07-24 15:30:22.000,26.42255500,-80.16703000,1.50,3.645,-27.745,6.902,268,17,19,,
T,2026-07-24 15:30:23.000,26.42255500,-80.16710000,1.60,3.945,-27.745,6.133,282,17,19,,
T,2026-07-24 15:30:24.000,26.42255833,-80.16716500,1.80,4.045,-27.745,6.460,270,17,19,,
T,2026-07-24 15:30:25.000,26.42256000,-80.16723167,1.90,3.944,-27.744,6.821,273,16,19,,
T,2026-07-24 15:30:26.000,26.42256667,-80.16730500,1.90,4.344,-27.744,6.260,271,16,19,,
T,2026-07-24 15:30:27.000,26.42257000,-80.16737667,2.00,4.244,-27.744,6.616,268,16,19,,
T,2026-07-24 15:30:28.000,26.42257000,-80.16745500,2.30,3.543,-27.743,6.777,271,16,19,,
T,2026-07-24 15:30:29.000,26.42256833,-80.16751667,2.30,2.843,-27.743,6.534,270,16,19,,
T,2026-07-24 15:30:30.000,26.42256167,-80.16757833,2.20,1.843,-27.743,6.555,273,16,19,,
T,2026-07-24 15:30:31.000,26.42256000,-80.16764000,2.00,1.743,-27.743,6.304,273,16,19,,
T,2026-07-24 15:30:32.000,26.42256500,-80.16770500,1.90,2.142,-27.742,6.435,274,16,19,,
T,2026-07-24 15:30:33.000,26.42257667,-80.16777333,1.80,2.342,-27.742,6.412,275,16,19,,
T,2026-07-24 15:30:34.000,26.42258333,-80.16783833,1.80,1.942,-27.742,6.820,277,16,19,,
T,2026-07-24 15:30:35.000,26.42258833,-80.16790667,1.90,1.442,-27.742,7.097,278,16,19,,
T,2026-07-24 15:30:36.000,26.42258833,-80.16797333,1.90,1.641,-27.741,6.646,275,16,19,,
T,2026-07-24 15:30:37.000,26.42259333,-80.16804167,1.80,2.141,-27.741,6.675,274,16,19,,
T,2026-07-24 15:30:38.000,26.42259833,-80.16811000,1.80,2.641,-27.741,6.909,274,16,19,,
T,2026-07-24 15:30:39.000,26.42260000,-80.16817833,1.70,3.340,-27.740,6.915,273,16,19,,
T,2026-07-24 15:30:40.000,26.42260167,-80.16824667,1.70,3.740,-27.740,6.742,272,16,19,,
T,2026-07-24 15:30:41.000,26.42260833,-80.16831333,1.70,3.840,-27.740,6.883,274,16,19,,
T,2026-07-24 15:30:42.000,26.42261167,-80.16837500,2.00,2.940,-27.740,7.212,275,15,19,,
T,2026-07-24 15:30:43.000,26.42261000,-80.16843333,2.10,2.239,-27.739,7.213,272,15,19,,
T,2026-07-24 15:30:44.000,26.42260500,-80.16848833,2.00,1.839,-27.739,7.304,269,16,19,,
T,2026-07-24 15:30:45.000,26.42260000,-80.16855500,2.00,1.939,-27.739,6.833,265,16,19,,
T,2026-07-24 15:30:46.000,26.42259000,-80.16861667,1.90,2.839,-27.739,6.811,263,16,19,,
T,2026-07-24 15:30:47.000,26.42257833,-80.16867667,1.90,3.338,-27.738,6.848,258,16,19,,
T,2026-07-24 15:30:48.000,26.42256167,-80.16873833,1.90,4.038,-27.738,6.839,254,15,19,,
T,2026-07-24 15:30:49.000,26.42254167,-80.16880000,1.90,4.438,-27.738,6.968,252,16,19,,
T,2026-07-24 15:30:50.000,26.42252500,-80.16885667,1.90,4.738,-27.738,6.961,249,16,19,,
T,2026-07-24 15:30:51.000,26.42250333,-80.16892333,1.90,4.837,-27.737,6.944,245,16,19,,
T,2026-07-24 15:30:52.000,26.42246833,-80.16898833,1.90,5.237,-27.737,6.758,239,16,19,,
T,2026-07-24 15:30:53.000,26.42243500,-80.16904333,1.90,4.937,-27.737,6.023,233,16,19,,
T,2026-07-24 15:30:54.000,26.42239500,-80.16910500,2.00,5.137,-27.737,6.195,230,15,19,,
T,2026-07-24 15:30:55.000,26.42234500,-80.16916333,1.90,5.836,-27.736,6.419,226,16,19,,
T,2026-07-24 15:30:56.000,26.42230333,-80.16921667,2.00,6.736,-27.736,6.075,225,15,19,,
T,2026-07-24 15:30:57.000,26.42226333,-80.16926167,2.00,7.636,-27.736,6.092,223,16,19,,
T,2026-07-24 15:30:58.000,26.42223000,-80.16930667,2.00,8.136,-27.736,5.777,220,16,19,,
T,2026-07-24 15:30:59.000,26.42219667,-80.16934167,2.00,8.235,-27.735,4.968,212,16,19,,
T,2026-07-24 15:31:00.000,26.42216333,-80.16935833,2.00,9.135,-27.735,4.851,210,16,19,,
T,2026-07-24 15:31:01.000,26.42212167,-80.16938000,1.90,9.335,-27.735,5.117,205,16,19,,
T,2026-07-24 15:31:02.000,26.42208833,-80.16940500,2.00,10.035,-27.735,5.091,208,16,19,,
T,2026-07-24 15:31:03.000,26.42205333,-80.16942167,2.10,10.835,-27.735,4.746,205,16,19,,
T,2026-07-24 15:31:04.000,26.42201667,-80.16944333,2.10,11.435,-27.735,4.721,203,16,19,,
T,2026-07-24 15:31:05.000,26.42198833,-80.16946000,2.10,11.735,-27.735,4.526,199,16,19,,
T,2026-07-24 15:31:06.000,26.42194667,-80.16946500,2.00,12.435,-27.735,4.798,198,16,19,,
